Datetime,Returns,SMA_10,SMA_50,Vol_10,Actual,Predicted
2026-08-24 19:30:00+00:00,-0.00039275461999987993,763.8914978027344,764.8214233398437,0.0007542450208964502,0,0
2026-08-24 19:45:00+00:00,-0.00023569740736850697,763.8994934082032,764.8007751464844,0.0005920186001400106,1,0
2026-08-25 13:30:00+00:00,0.003516788425736106,764.2054931640625,764.8298742675781,0.001236763574187959,0,0
2026-08-25 13:45:00+00:00,-0.0006199390464968202,764.4454956054688,764.850673828125,0.0012784099972161726,0,0
2026-08-25 14:00:00+00:00,-0.0006595422183942601,764.5379943847656,764.8619738769531,0.0012636517844274804,0,0
2026-08-25 14:15:00+00:00,-0.0006338145064395118,764.5279968261718,764.8396716308594,0.0012658070517109388,0,0
2026-08-25 14:30:00+00:00,-0.0004577437106133564,764.5299926757813,764.8126708984375,0.0012584708687302774,1,0
2026-08-25 14:45:00+00:00,0.0004840650605160146,764.6019897460938,764.7879699707031,0.001256612276225355,0,0
2026-08-25 15:00:00+00:00,-0.00017008306694166198,764.6499816894532,764.7337683105469,0.0012591717086097205,1,0
2026-08-25 15:15:00+00:00,0.0009418026172340888,764.7849792480469,764.6959680175781,0.0012842653920622142,0,0
2026-08-25 15:30:00+00:00,-0.00018295154758740662,764.9359802246094,764.6745678710937,0.0012756023470041386,1,0
2026-08-25 15:45:00+00:00,0.0003528882957783974,765.131982421875,764.6530676269531,0.0012669020041176668,1,0
2026-08-25 16:00:00+00:00,0.00010453737665727658,765.0674865722656,764.6359680175781,0.0005455932703177717,1,0
2026-08-25 16:15:00+00:00,0.000313499618889157,765.0744873046875,764.6233679199219,0.0005231144358075424,0,0
2026-08-25 16:30:00+00:00,-0.00023505102575982484,765.1139892578125,764.6105908203125,0.00047809874526771184,1,0
2026-08-25 16:45:00+00:00,0.00023510628773393272,765.2199890136719,764.6097912597656,0.00041437840623283163,0,0
2026-08-25 17:00:00+00:00,-0.0006398744099015419,765.3119934082031,764.6020910644531,0.0004462768379594807,0,0
2026-08-25 17:15:00+00:00,-0.0005880436911757103,765.3219970703125,764.5898913574218,0.0004769291327801554,1,0
2026-08-25 17:30:00+00:00,6.53588981591735e-05,765.3500061035156,764.5804907226562,0.00047266915126186517,1,0
2026-08-25 17:45:00+00:00,0.0002222376498508538,765.3230041503906,764.5755908203125,0.000361204842057617,0,0
2026-08-25 18:00:00+00:00,-0.000313696331260771,765.2860046386719,764.5637902832032,0.0003694189218504171,1,0
2026-08-25 18:15:00+00:00,0.0002222579927684265,765.2390014648438,764.5392395019531,0.000355711373986809,1,0
2026-08-25 18:30:00+00:00,0.0007451368629474153,765.2409973144531,764.5291394042969,0.00043724673681485085,1,0
2026-08-25 18:45:00+00:00,0.00013067458782689556,765.2289978027344,764.5209399414063,0.00042649716433911894,0,0
2026-08-25 19:00:00+00:00,-0.0006824642947850235,765.1827453613281,764.4938903808594,0.0004730092095614291,1,0
2026-08-25 19:15:00+00:00,4.251861784965172e-05,765.1217468261718,764.4838903808594,0.00046346825369394414,1,0
2026-08-25 19:30:00+00:00,0.00028748702359826517,765.1317443847656,764.547490234375,0.00043051020210907654,1,0
2026-08-25 19:45:00+00:00,0.0006075843819792759,765.2332458496094,764.5963903808594,0.0004105585428484186,1,0
